"timestamp","distance","accumulated_power","enhanced_speed","enhanced_altitude","power","vertical_oscillation","stance_time_percent","stance_time","vertical_ratio","stance_time_balance","step_length","heart_rate","cadence","activity_type","fractional_cadence","run_id","context","geometry"
2025-10-12 10:23:18,3130.34,319322,2.976,207.4,311,104.6,655.35,290,9.02,655.35,1159,178,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703568.61446707, 1112265.36096377)
2025-10-12 10:23:19,3133.22,319633,2.976,207.4,311,104.6,655.35,290,9.02,655.35,1159,177,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703565.94560872, 1112265.77199177)
2025-10-12 10:23:20,3136.12,319943,2.967,207.4,310,104.5,655.35,290,9.04,655.35,1156,178,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703563.07572004, 1112266.19822377)
2025-10-12 10:23:21,3138.71,320253,2.967,207.4,310,104.5,655.35,290,9.04,655.35,1156,178,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703560.03011556, 1112266.29528363)
2025-10-12 10:23:22,3141.5,320564,2.967,207.6,311,104.5,655.35,290,9.04,655.35,1156,177,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703557.47026462, 1112266.39132661)
2025-10-12 10:23:23,3144.33,320873,2.958,207.6,309,102.5,655.35,286,9.01,655.35,1137,178,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703554.49381126, 1112266.61072005)
2025-10-12 10:23:24,3147.37,321181,2.958,207.6,308,102.5,655.35,286,9.01,655.35,1137,178,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703550.98686708, 1112267.17517841)
2025-10-12 10:23:25,3150.72,321489,2.948,207.6,308,102.4,655.35,286,9.03,655.35,1134,178,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703547.90029423, 1112267.77477911)
2025-10-12 10:23:26,3154.06,321797,2.948,207.6,308,102.4,655.35,286,9.03,655.35,1134,178,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703544.80623708, 1112267.67531627)
2025-10-12 10:23:27,3157.06,322106,2.958,207.6,309,102.5,655.35,286,9.01,655.35,1137,177,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703541.78918642, 1112267.99653307)
2025-10-12 10:23:28,3160.31,322417,2.967,207.6,311,102.6,655.35,286,8.99,655.35,1141,177,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703538.49388802, 1112268.30367823)
2025-10-12 10:23:29,3163.14,322729,2.967,207.6,312,102.6,655.35,286,8.99,655.35,1141,177,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703535.93764793, 1112268.56753691)
2025-10-12 10:23:30,3166.03,323041,2.967,207.6,312,102.6,655.35,286,8.99,655.35,1141,177,78,"running",0,"Ascona_Locarno_10k","race",c(2703533.32754222, 1112268.95162552)
2025-10-12 10:23:31,3168.56,323352,2.967,207.8,311,102.6,655.35,286,8.99,655.35,1141,177,78,"running",0,"Ascona_Locarno_10k","race",c(2703530.5304186, 1112269.66801006)
2025-10-12 10:23:32,3171.34,323662,2.967,207.8,310,102.6,655.35,286,8.99,655.35,1141,177,78,"running",0,"Ascona_Locarno_10k","race",c(2703527.75674926, 1112269.76973185)
2025-10-12 10:23:33,3174.34,323970,2.948,207.8,308,102.4,655.35,286,9.03,655.35,1134,177,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703524.91865249, 1112269.85171598)
2025-10-12 10:23:34,3177.19,324278,2.948,207.8,308,104.3,655.35,290,9.08,655.35,1148,178,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703521.90839701, 1112270.15442039)
2025-10-12 10:23:35,3180.14,324586,2.948,207.8,308,104.3,655.35,290,9.08,655.35,1148,178,78,"running",0,"Ascona_Locarno_10k","race",c(2703518.66850764, 1112270.63026775)
2025-10-12 10:23:36,3183.1,324893,2.939,207.8,307,102.3,655.35,286,9.05,655.35,1130,178,78,"running",0,"Ascona_Locarno_10k","race",c(2703516.02592213, 1112270.64104247)
2025-10-12 10:23:37,3186.67,325200,2.939,208,307,102.3,655.35,286,9.05,655.35,1130,177,78,"running",0,"Ascona_Locarno_10k","race",c(2703512.57035344, 1112270.85227239)
2025-10-12 10:23:38,3189.63,325506,2.939,208,306,102.3,655.35,286,9.05,655.35,1130,177,78,"running",0,"Ascona_Locarno_10k","race",c(2703509.52104279, 1112271.54572064)
2025-10-12 10:23:39,3192.27,325813,2.948,208,307,102.4,655.35,286,9.03,655.35,1134,177,78,"running",0,"Ascona_Locarno_10k","race",c(2703507.08219327, 1112271.3829151)
2025-10-12 10:23:40,3195.31,326121,2.948,208,308,102.4,655.35,286,9.03,655.35,1134,177,78,"running",0,"Ascona_Locarno_10k","race",c(2703504.11035913, 1112271.33215643)
2025-10-12 10:23:41,3198.14,326429,2.948,208,308,102.4,655.35,286,9.03,655.35,1134,178,78,"running",0,"Ascona_Locarno_10k","race",c(2703501.21060165, 1112271.99088652)
2025-10-12 10:23:42,3201.13,326736,2.939,208,307,102.3,655.35,286,9.05,655.35,1130,177,78,"running",0,"Ascona_Locarno_10k","race",c(2703498.20884262, 1112272.55468431)
2025-10-12 10:23:43,3203.84,327044,2.939,208.2,308,102.3,655.35,286,9.05,655.35,1130,177,78,"running",0,"Ascona_Locarno_10k","race",c(2703495.62771156, 1112272.38013425)
